,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
312,0,0,1,0.3058,HbA1c_level <= 4.80,,,,,,,,,,,
313,0,0,0.9777777777777777,0.8113,blood_glucose_level <= 159.00,,,,,,,,,,,
314,0,0,0.9826589595375722,0.6619,bmi <= 27.32,,,,,,,,,,,
315,0,0,0.9874213836477987,0.4979,age <= 42.00,,,,,,,,,,,
316,0,0,1,0.3063,HbA1c_level <= 4.80,,,,,,,,,,,
317,0,0,0.9935064935064936,0.542,HbA1c_level <= 5.80,,,,,,,,,,,
318,0,0,0.9935483870967742,0.5372,HbA1c_level <= 5.80,,,,,,,,,,,
319,0,0,1,0.7925,HbA1c_level <= 6.20,,,,,,,,,,,
320,1,1,0.8186666666666667,0.0016,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,heart_disease = 1.00,bmi > 23.52,gender = 1.00,gender = 1.00,heart_disease = 1.00,,,,
321,0,0,1,0.2729,blood_glucose_level <= 100.00,,,,,,,,,,,
322,0,0,0.9923664122137404,0.2842,blood_glucose_level <= 100.00,,,,,,,,,,,
323,0,0,1,0.8218,blood_glucose_level <= 159.00,,,,,,,,,,,
324,0,0,0.9723756906077348,0.7838,HbA1c_level <= 6.20,,,,,,,,,,,
325,0,0,1,0.3128,HbA1c_level <= 4.80,,,,,,,,,,,
326,0,0,1,0.2773,blood_glucose_level <= 100.00,,,,,,,,,,,
327,0,0,0.994475138121547,0.809,blood_glucose_level <= 159.00,,,,,,,,,,,
328,0,0,1,0.2969,HbA1c_level <= 4.80,,,,,,,,,,,
329,0,0,1,0.8159,blood_glucose_level <= 159.00,,,,,,,,,,,
330,0,0,0.9931972789115646,0.5114,blood_glucose_level <= 140.00,,,,,,,,,,,
331,0,0,1,0.2987,HbA1c_level <= 4.80,,,,,,,,,,,
332,1,0,0.988950276243094,0.813,blood_glucose_level <= 159.00,,,,,,,,,,,
333,0,0,0.9958333333333333,0.304,HbA1c_level <= 4.80,,,,,,,,,,,
334,0,0,0.9632352941176471,0.746,age <= 59.00,,,,,,,,,,,
335,0,0,0.9832402234636871,0.7516,age <= 59.00,,,,,,,,,,,
336,0,0,1,0.2749,blood_glucose_level <= 100.00,,,,,,,,,,,
337,0,0,1,0.5254,HbA1c_level <= 5.80,,,,,,,,,,,
338,0,0,1,0.7948,HbA1c_level <= 6.20,,,,,,,,,,,
339,0,0,0.987012987012987,0.5035,age <= 42.00,,,,,,,,,,,
340,0,0,1,0.3061,HbA1c_level <= 4.80,,,,,,,,,,,
341,0,0,0.9751243781094527,0.8126,blood_glucose_level <= 159.00,,,,,,,,,,,
342,0,0,1,0.4936,age <= 42.00,,,,,,,,,,,
343,0,0,0.9782608695652174,0.8184,blood_glucose_level <= 159.00,,,,,,,,,,,
344,0,0,0.9893238434163701,0.8149,blood_glucose_level <= 159.00,,,,,,,,,,,
345,0,0,1,0.2818,blood_glucose_level <= 100.00,,,,,,,,,,,
346,0,0,0.9968944099378882,0.3016,HbA1c_level <= 4.80,,,,,,,,,,,
347,1,0,1,0.5079,blood_glucose_level <= 140.00,,,,,,,,,,,
348,0,0,0.9935483870967742,0.5032,age <= 42.00,,,,,,,,,,,
349,0,0,0.9950248756218906,0.5355,HbA1c_level <= 5.80,,,,,,,,,,,
350,0,0,1,0.3056,HbA1c_level <= 4.80,,,,,,,,,,,
351,0,0,1,1,,,,,,,,,,,,
352,0,0,0.9940476190476191,0.668,bmi <= 27.32,,,,,,,,,,,
353,0,0,1,0.2873,blood_glucose_level <= 100.00,,,,,,,,,,,
354,0,0,0.9844357976653697,0.5,age <= 42.00,,,,,,,,,,,
355,0,0,1,0.2488,bmi <= 23.52,,,,,,,,,,,
356,0,0,1,0.2839,blood_glucose_level <= 100.00,,,,,,,,,,,
357,0,0,0.9945652173913043,0.819,blood_glucose_level <= 159.00,,,,,,,,,,,
358,0,0,1,0.8171,blood_glucose_level <= 159.00,,,,,,,,,,,
359,0,0,1,0.298,HbA1c_level <= 4.80,,,,,,,,,,,
360,0,0,1,0.514,blood_glucose_level <= 140.00,,,,,,,,,,,
361,0,0,1,0.8228,blood_glucose_level <= 159.00,,,,,,,,,,,
362,0,0,0.9870967741935484,0.547,HbA1c_level <= 5.80,,,,,,,,,,,
363,0,0,0.9830508474576272,0.7843,HbA1c_level <= 6.20,,,,,,,,,,,
364,0,0,1,0.3077,HbA1c_level <= 4.80,,,,,,,,,,,
365,0,0,1,0.3094,HbA1c_level <= 4.80,,,,,,,,,,,
366,0,1,0.8338414634146342,0.0007,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,blood_glucose_level > 140.00,bmi > 29.52,gender = 1.00,smoking_history = 3.00,,,,,
367,0,0,1,0.3007,HbA1c_level <= 4.80,,,,,,,,,,,
368,0,0,0.9900990099009901,1,,,,,,,,,,,,
369,0,0,0.995575221238938,0.2985,HbA1c_level <= 4.80,,,,,,,,,,,
370,0,0,0.9922279792746114,0.7866,HbA1c_level <= 6.20,,,,,,,,,,,
371,0,0,0.993421052631579,0.5433,HbA1c_level <= 5.80,,,,,,,,,,,
372,0,0,1,0.2873,blood_glucose_level <= 100.00,,,,,,,,,,,
373,0,0,1,0.5026,age <= 42.00,,,,,,,,,,,
374,0,0,0.9935483870967742,0.5319,HbA1c_level <= 5.80,,,,,,,,,,,
375,0,0,0.9890710382513661,0.8153,blood_glucose_level <= 159.00,,,,,,,,,,,
376,0,0,1,0.3083,HbA1c_level <= 4.80,,,,,,,,,,,
377,0,0,1,0.2508,age <= 23.00,,,,,,,,,,,
378,0,0,0.988950276243094,0.7935,HbA1c_level <= 6.20,,,,,,,,,,,
379,1,0,0.959409594095941,0.6643,bmi <= 27.32,,,,,,,,,,,
380,0,0,0.9928571428571429,0.304,HbA1c_level <= 4.80,,,,,,,,,,,
381,1,0,0.9615384615384616,0.8219,blood_glucose_level <= 159.00,,,,,,,,,,,
382,0,0,1,0.514,blood_glucose_level <= 140.00,,,,,,,,,,,
383,0,0,1,0.2481,age <= 23.00,,,,,,,,,,,
384,0,1,0.5768025078369906,0.0071,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 23.52,smoking_history = 0.00,smoking_history = 0.00,,,,,,
385,0,0,0.9930555555555556,0.5055,blood_glucose_level <= 140.00,,,,,,,,,,,
386,0,0,1,0.3054,HbA1c_level <= 4.80,,,,,,,,,,,
387,0,0,1,0.5366,HbA1c_level <= 5.80,,,,,,,,,,,
388,1,0,0.9900990099009901,1,,,,,,,,,,,,
389,0,0,1,0.3095,HbA1c_level <= 4.80,,,,,,,,,,,
390,0,0,1,0.3039,HbA1c_level <= 4.80,,,,,,,,,,,
391,0,0,1,0.3,HbA1c_level <= 4.80,,,,,,,,,,,
392,0,0,0.9935897435897436,0.5354,HbA1c_level <= 5.80,,,,,,,,,,,
393,0,0,1,0.3043,HbA1c_level <= 4.80,,,,,,,,,,,
394,0,0,1,0.2788,blood_glucose_level <= 100.00,,,,,,,,,,,
395,0,0,0.9924242424242424,0.3055,HbA1c_level <= 4.80,,,,,,,,,,,
396,0,0,1,0.5007,blood_glucose_level <= 140.00,,,,,,,,,,,
397,0,0,1,0.5076,age <= 42.00,,,,,,,,,,,
398,0,0,1,0.7866,HbA1c_level <= 6.20,,,,,,,,,,,
399,0,0,1,0.3057,HbA1c_level <= 4.80,,,,,,,,,,,
400,0,0,0.9923664122137404,0.2815,blood_glucose_level <= 100.00,,,,,,,,,,,
401,0,0,0.9921875,0.3076,HbA1c_level <= 4.80,,,,,,,,,,,
402,0,0,0.9824561403508771,0.7548,age <= 59.00,,,,,,,,,,,
403,0,0,0.9900990099009901,1,,,,,,,,,,,,
404,0,0,0.9891304347826086,0.817,blood_glucose_level <= 159.00,,,,,,,,,,,
405,0,0,1,0.7891,HbA1c_level <= 6.20,,,,,,,,,,,
406,0,0,1,0.2992,HbA1c_level <= 4.80,,,,,,,,,,,
407,0,0,1,0.2978,HbA1c_level <= 4.80,,,,,,,,,,,
408,0,0,1,0.8122,blood_glucose_level <= 159.00,,,,,,,,,,,
409,1,0,0.9711191335740073,0.7935,HbA1c_level <= 6.20,,,,,,,,,,,
410,0,0,1,0.5331,HbA1c_level <= 5.80,,,,,,,,,,,
411,0,0,0.9956709956709957,0.3126,HbA1c_level <= 4.80,,,,,,,,,,,
412,0,0,0.9797297297297297,0.4998,age <= 42.00,,,,,,,,,,,
413,0,0,0.9885714285714285,0.7542,age <= 59.00,,,,,,,,,,,
414,1,1,0.4196277495769882,0.0007,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,blood_glucose_level > 100.00,smoking_history = 5.00,gender = 1.00,gender = 1.00,smoking_history = 5.00,,,,
415,0,0,0.9907407407407407,0.2785,blood_glucose_level <= 100.00,,,,,,,,,,,
416,0,0,1,0.7921,HbA1c_level <= 6.20,,,,,,,,,,,
417,0,0,0.9915966386554622,0.5443,HbA1c_level <= 5.80,,,,,,,,,,,
418,0,0,1,0.522,blood_glucose_level <= 140.00,,,,,,,,,,,
419,0,0,1,0.3022,HbA1c_level <= 4.80,,,,,,,,,,,
420,0,0,0.993421052631579,0.5034,blood_glucose_level <= 140.00,,,,,,,,,,,
421,0,0,1,0.3067,HbA1c_level <= 4.80,,,,,,,,,,,
422,0,0,0.9938271604938271,0.548,HbA1c_level <= 5.80,,,,,,,,,,,
423,1,0,0.9836956521739131,0.7877,HbA1c_level <= 6.20,,,,,,,,,,,
424,0,0,1,0.3014,HbA1c_level <= 4.80,,,,,,,,,,,
425,0,0,1,0.3055,HbA1c_level <= 4.80,,,,,,,,,,,
426,0,0,0.9803921568627451,0.5067,age <= 42.00,,,,,,,,,,,
427,0,0,0.9801587301587301,0.5159,blood_glucose_level <= 140.00,,,,,,,,,,,
428,0,0,0.9936708860759493,0.5384,HbA1c_level <= 5.80,,,,,,,,,,,
429,0,0,1,0.5065,age <= 42.00,,,,,,,,,,,
430,0,0,1,0.5196,blood_glucose_level <= 140.00,,,,,,,,,,,
431,0,0,0.9777777777777777,0.7863,HbA1c_level <= 6.20,,,,,,,,,,,
432,0,0,0.9922480620155039,0.3057,HbA1c_level <= 4.80,,,,,,,,,,,
433,0,0,0.9879518072289156,0.5134,blood_glucose_level <= 140.00,,,,,,,,,,,
434,0,0,0.9888888888888889,0.8147,blood_glucose_level <= 159.00,,,,,,,,,,,
435,0,0,0.9900990099009901,1,,,,,,,,,,,,
436,0,0,0.9923664122137404,0.2741,blood_glucose_level <= 100.00,,,,,,,,,,,
437,0,0,0.9911504424778761,0.275,blood_glucose_level <= 100.00,,,,,,,,,,,
438,0,0,1,0.515,blood_glucose_level <= 140.00,,,,,,,,,,,
439,0,0,0.9779005524861878,0.8106,blood_glucose_level <= 159.00,,,,,,,,,,,
440,0,0,1,0.5358,HbA1c_level <= 5.80,,,,,,,,,,,
441,0,0,0.9934640522875817,0.545,HbA1c_level <= 5.80,,,,,,,,,,,
442,0,0,0.9776536312849162,0.8128,blood_glucose_level <= 159.00,,,,,,,,,,,
443,0,0,1,0.2763,blood_glucose_level <= 100.00,,,,,,,,,,,
444,0,0,0.9930555555555556,0.5087,blood_glucose_level <= 140.00,,,,,,,,,,,
445,0,0,0.9888888888888889,0.7806,HbA1c_level <= 6.20,,,,,,,,,,,
446,0,0,1,0.2768,blood_glucose_level <= 100.00,,,,,,,,,,,
447,1,0,0.9868421052631579,0.5034,blood_glucose_level <= 140.00,,,,,,,,,,,
448,0,0,0.978021978021978,0.7899,HbA1c_level <= 6.20,,,,,,,,,,,
449,0,0,0.9935483870967742,0.5102,blood_glucose_level <= 140.00,,,,,,,,,,,
450,0,0,1,0.3021,HbA1c_level <= 4.80,,,,,,,,,,,
451,0,0,1,0.2922,HbA1c_level <= 4.80,,,,,,,,,,,
452,0,0,0.993421052631579,0.5065,blood_glucose_level <= 140.00,,,,,,,,,,,
453,0,0,0.9924812030075187,0.2552,age <= 23.00,,,,,,,,,,,
454,0,0,1,0.5472,HbA1c_level <= 5.80,,,,,,,,,,,
455,0,0,0.9883040935672515,0.7521,bmi <= 29.52,,,,,,,,,,,
456,0,0,0.9920634920634921,0.3024,HbA1c_level <= 4.80,,,,,,,,,,,
457,0,0,1,0.794,HbA1c_level <= 6.20,,,,,,,,,,,
458,0,0,0.9900990099009901,1,,,,,,,,,,,,
459,0,0,1,0.3,HbA1c_level <= 4.80,,,,,,,,,,,
460,0,0,0.9919028340080972,0.5418,HbA1c_level <= 5.80,,,,,,,,,,,
461,0,0,0.9956331877729258,0.3006,HbA1c_level <= 4.80,,,,,,,,,,,
462,0,0,1,0.3075,HbA1c_level <= 4.80,,,,,,,,,,,
463,0,0,1,0.3131,HbA1c_level <= 4.80,,,,,,,,,,,
464,0,0,1,0.3099,HbA1c_level <= 4.80,,,,,,,,,,,
465,0,0,0.9828571428571429,0.7609,age <= 59.00,,,,,,,,,,,
466,0,0,0.9832402234636871,0.7948,HbA1c_level <= 6.20,,,,,,,,,,,
467,0,0,0.9823529411764705,0.7892,HbA1c_level <= 6.20,,,,,,,,,,,
468,0,0,1,0.8154,blood_glucose_level <= 159.00,,,,,,,,,,,
469,0,0,1,0.7892,HbA1c_level <= 6.20,,,,,,,,,,,
470,0,0,1,0.5433,HbA1c_level <= 5.80,,,,,,,,,,,
471,0,0,0.9939759036144579,0.3059,HbA1c_level <= 4.80,,,,,,,,,,,
472,0,0,0.9730769230769231,0.5101,blood_glucose_level <= 140.00,,,,,,,,,,,
473,1,0,0.9634551495016611,0.3575,smoking_history = 1.00,,,,,,,,,,,
474,1,0,0.9892857142857143,0.7941,HbA1c_level <= 6.20,,,,,,,,,,,
475,0,0,1,0.2777,blood_glucose_level <= 100.00,,,,,,,,,,,
476,0,0,0.9774774774774775,0.2639,age <= 23.00,,,,,,,,,,,
477,0,0,1,0.3048,HbA1c_level <= 4.80,,,,,,,,,,,
478,0,0,1,0.2916,blood_glucose_level <= 100.00,,,,,,,,,,,
479,0,0,1,0.3044,HbA1c_level <= 4.80,,,,,,,,,,,
480,0,0,0.9850746268656716,0.3551,smoking_history = 0.00,,,,,,,,,,,
481,0,0,1,0.7942,HbA1c_level <= 6.20,,,,,,,,,,,
482,0,0,0.984251968503937,0.5131,blood_glucose_level <= 140.00,,,,,,,,,,,
483,0,0,1,0.5438,HbA1c_level <= 5.80,,,,,,,,,,,
484,0,0,0.9944444444444445,0.7882,HbA1c_level <= 6.20,,,,,,,,,,,
485,1,1,0.751818916734034,0.0002,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,bmi > 29.52,gender = 1.00,smoking_history = 2.00,,,,,,
486,1,1,0.3984547461368653,0.0223,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 23.00,gender = 1.00,gender = 1.00,,,,,,,
487,0,0,0.9944444444444445,0.7858,HbA1c_level <= 6.20,,,,,,,,,,,
488,0,0,0.9932432432432432,0.54,HbA1c_level <= 5.80,,,,,,,,,,,
489,1,0,0.972318339100346,0.8144,blood_glucose_level <= 159.00,,,,,,,,,,,
490,0,0,0.9921875,0.2816,blood_glucose_level <= 100.00,,,,,,,,,,,
491,0,0,0.992,0.2712,blood_glucose_level <= 100.00,,,,,,,,,,,
492,0,0,1,0.791,HbA1c_level <= 6.20,,,,,,,,,,,
493,0,0,0.9685314685314685,0.8178,blood_glucose_level <= 159.00,,,,,,,,,,,
494,0,0,0.9830028328611898,0.5369,HbA1c_level <= 5.80,,,,,,,,,,,
495,0,0,0.9808917197452229,0.5027,age <= 42.00,,,,,,,,,,,
496,0,0,1,0.5025,age <= 42.00,,,,,,,,,,,
497,0,0,0.9900497512437811,0.5394,HbA1c_level <= 5.80,,,,,,,,,,,
498,0,0,0.9850746268656716,0.8113,blood_glucose_level <= 159.00,,,,,,,,,,,
499,0,0,0.9920634920634921,0.2758,blood_glucose_level <= 100.00,,,,,,,,,,,
500,0,0,1,0.2908,HbA1c_level <= 4.80,,,,,,,,,,,
501,0,0,1,0.2788,blood_glucose_level <= 100.00,,,,,,,,,,,
502,0,0,1,0.3017,HbA1c_level <= 4.80,,,,,,,,,,,
503,0,0,0.9942196531791907,0.7516,age <= 59.00,,,,,,,,,,,
504,0,0,0.9935483870967742,0.5115,blood_glucose_level <= 140.00,,,,,,,,,,,
505,0,0,1,0.2975,HbA1c_level <= 4.80,,,,,,,,,,,
506,0,0,0.9833333333333333,0.8097,blood_glucose_level <= 159.00,,,,,,,,,,,
507,0,0,0.9870967741935484,0.4983,blood_glucose_level <= 140.00,,,,,,,,,,,
508,0,0,1,0.5349,HbA1c_level <= 5.80,,,,,,,,,,,
509,0,0,1,0.2846,blood_glucose_level <= 100.00,,,,,,,,,,,
510,0,0,1,0.5144,blood_glucose_level <= 140.00,,,,,,,,,,,
511,0,0,1,0.5403,HbA1c_level <= 5.80,,,,,,,,,,,
512,0,0,0.9711191335740073,0.8163,blood_glucose_level <= 159.00,,,,,,,,,,,
513,0,0,0.9918032786885246,0.2516,age <= 23.00,,,,,,,,,,,
514,0,0,0.9876160990712074,0.286,blood_glucose_level <= 100.00,,,,,,,,,,,
515,0,0,0.9832402234636871,0.783,HbA1c_level <= 6.20,,,,,,,,,,,
516,0,0,0.9921259842519685,0.5417,HbA1c_level <= 5.80,,,,,,,,,,,
517,0,0,0.9895833333333334,0.9284,hypertension = 0.00,,,,,,,,,,,
518,0,0,1,0.2987,HbA1c_level <= 4.80,,,,,,,,,,,
519,0,0,1,0.2981,HbA1c_level <= 4.80,,,,,,,,,,,
520,0,0,1,0.5064,blood_glucose_level <= 140.00,,,,,,,,,,,
521,0,0,0.9885714285714285,0.7854,HbA1c_level <= 6.20,,,,,,,,,,,
522,0,0,1,0.2982,HbA1c_level <= 4.80,,,,,,,,,,,
523,0,0,1,0.2956,HbA1c_level <= 4.80,,,,,,,,,,,
524,1,0,0.9888888888888889,0.795,HbA1c_level <= 6.20,,,,,,,,,,,
525,0,0,1,0.8173,blood_glucose_level <= 159.00,,,,,,,,,,,
526,0,0,0.9911504424778761,0.2805,blood_glucose_level <= 100.00,,,,,,,,,,,
527,0,0,1,0.2999,HbA1c_level <= 4.80,,,,,,,,,,,
528,0,0,0.9926470588235294,0.2773,blood_glucose_level <= 100.00,,,,,,,,,,,
529,0,0,1,0.5127,blood_glucose_level <= 140.00,,,,,,,,,,,
530,0,0,0.9845360824742269,0.9268,hypertension = 0.00,,,,,,,,,,,
531,0,0,0.9934640522875817,0.5494,HbA1c_level <= 5.80,,,,,,,,,,,
532,0,0,1,0.3045,HbA1c_level <= 4.80,,,,,,,,,,,
533,0,0,1,0.514,blood_glucose_level <= 140.00,,,,,,,,,,,
534,0,0,0.9943181818181818,0.7525,age <= 59.00,,,,,,,,,,,
535,0,0,1,0.8183,blood_glucose_level <= 159.00,,,,,,,,,,,
536,0,0,0.9879518072289156,0.5351,HbA1c_level <= 5.80,,,,,,,,,,,
537,0,0,0.9800995024875622,0.7856,HbA1c_level <= 6.20,,,,,,,,,,,
538,0,0,0.987012987012987,0.5417,HbA1c_level <= 5.80,,,,,,,,,,,
539,0,0,1,0.814,blood_glucose_level <= 159.00,,,,,,,,,,,
540,0,0,1,0.7882,HbA1c_level <= 6.20,,,,,,,,,,,
541,0,0,1,0.5361,HbA1c_level <= 5.80,,,,,,,,,,,
542,0,0,0.9848484848484849,0.9616,heart_disease = 0.00,,,,,,,,,,,
543,0,0,1,0.5077,age <= 42.00,,,,,,,,,,,
544,0,0,1,0.7894,HbA1c_level <= 6.20,,,,,,,,,,,
545,0,0,0.9888888888888889,0.8155,blood_glucose_level <= 159.00,,,,,,,,,,,
546,0,0,0.975,0.8169,blood_glucose_level <= 159.00,,,,,,,,,,,
547,0,0,1,0.2981,HbA1c_level <= 4.80,,,,,,,,,,,
548,0,0,0.986784140969163,0.3447,smoking_history = 0.00,,,,,,,,,,,
549,0,0,1,0.2967,HbA1c_level <= 4.80,,,,,,,,,,,
550,0,0,0.9767441860465116,0.7512,age <= 59.00,,,,,,,,,,,
551,0,0,0.9890710382513661,0.8174,blood_glucose_level <= 159.00,,,,,,,,,,,
552,0,0,1,0.2519,bmi <= 23.52,,,,,,,,,,,
553,0,0,1,0.8116,blood_glucose_level <= 159.00,,,,,,,,,,,
554,0,0,0.9883720930232558,0.5137,blood_glucose_level <= 140.00,,,,,,,,,,,
555,0,0,0.9781420765027322,0.7856,HbA1c_level <= 6.20,,,,,,,,,,,
556,0,0,1,0.8121,blood_glucose_level <= 159.00,,,,,,,,,,,
557,0,0,0.987012987012987,0.5365,HbA1c_level <= 5.80,,,,,,,,,,,
558,0,0,0.9922480620155039,0.2705,blood_glucose_level <= 100.00,,,,,,,,,,,
559,1,0,0.9834254143646409,0.815,blood_glucose_level <= 159.00,,,,,,,,,,,
560,0,0,1,0.2849,blood_glucose_level <= 100.00,,,,,,,,,,,
561,0,0,0.987012987012987,0.2805,blood_glucose_level <= 100.00,,,,,,,,,,,
562,0,0,1,0.5071,blood_glucose_level <= 140.00,,,,,,,,,,,
563,0,0,1,0.5152,blood_glucose_level <= 140.00,,,,,,,,,,,
564,1,1,0.953405017921147,0.0014,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 59.00,hypertension = 1.00,heart_disease = 1.00,,,,,,,
565,0,0,0.9933554817275747,0.274,blood_glucose_level <= 100.00,,,,,,,,,,,
566,0,0,1,0.3003,HbA1c_level <= 4.80,,,,,,,,,,,
567,0,0,0.955719557195572,0.7532,age <= 59.00,,,,,,,,,,,
568,0,0,1,0.5088,blood_glucose_level <= 140.00,,,,,,,,,,,
569,0,0,1,0.2502,age <= 23.00,,,,,,,,,,,
570,0,0,1,0.3071,HbA1c_level <= 4.80,,,,,,,,,,,
571,0,0,0.9923076923076923,0.2839,blood_glucose_level <= 100.00,,,,,,,,,,,
572,0,0,1,0.7853,HbA1c_level <= 6.20,,,,,,,,,,,
573,0,0,0.9751243781094527,0.7467,age <= 59.00,,,,,,,,,,,
574,0,0,0.991869918699187,0.2805,blood_glucose_level <= 100.00,,,,,,,,,,,
575,0,0,0.993006993006993,0.5029,blood_glucose_level <= 140.00,,,,,,,,,,,
576,0,0,1,0.7927,HbA1c_level <= 6.20,,,,,,,,,,,
577,0,0,1,0.2788,blood_glucose_level <= 100.00,,,,,,,,,,,
578,0,0,0.9798657718120806,0.4986,blood_glucose_level <= 140.00,,,,,,,,,,,
579,0,0,1,0.8153,blood_glucose_level <= 159.00,,,,,,,,,,,
580,0,0,0.9900990099009901,1,,,,,,,,,,,,
581,0,0,1,0.5068,blood_glucose_level <= 140.00,,,,,,,,,,,
582,0,0,0.9838709677419355,0.5081,blood_glucose_level <= 140.00,,,,,,,,,,,
583,0,0,0.9932432432432432,0.5429,HbA1c_level <= 5.80,,,,,,,,,,,
584,0,0,0.9932885906040269,0.5473,HbA1c_level <= 5.80,,,,,,,,,,,
585,0,0,0.9900990099009901,1,,,,,,,,,,,,
586,1,0,0.978021978021978,0.7902,HbA1c_level <= 6.20,,,,,,,,,,,
587,0,0,1,0.5094,blood_glucose_level <= 140.00,,,,,,,,,,,
588,0,0,0.9932432432432432,0.5085,blood_glucose_level <= 140.00,,,,,,,,,,,
589,0,0,0.9923076923076923,0.2818,blood_glucose_level <= 100.00,,,,,,,,,,,
590,0,0,1,0.2907,HbA1c_level <= 4.80,,,,,,,,,,,
591,0,0,0.98125,0.5397,HbA1c_level <= 5.80,,,,,,,,,,,
592,0,0,0.9942363112391931,0.513,blood_glucose_level <= 140.00,,,,,,,,,,,
593,0,0,1,0.8213,blood_glucose_level <= 159.00,,,,,,,,,,,
594,0,0,0.9751243781094527,0.7582,age <= 59.00,,,,,,,,,,,
595,0,0,0.9834254143646409,0.781,HbA1c_level <= 6.20,,,,,,,,,,,
596,0,0,1,0.3066,HbA1c_level <= 4.80,,,,,,,,,,,
597,0,0,1,0.5392,HbA1c_level <= 5.80,,,,,,,,,,,
598,0,0,0.981203007518797,0.7531,bmi <= 29.52,,,,,,,,,,,
599,0,0,0.9915254237288136,0.2983,HbA1c_level <= 4.80,,,,,,,,,,,
600,0,0,1,0.2436,bmi <= 23.52,,,,,,,,,,,
601,0,0,0.9935064935064936,0.5175,blood_glucose_level <= 140.00,,,,,,,,,,,
602,0,0,1,0.2918,HbA1c_level <= 4.80,,,,,,,,,,,
603,0,0,0.9887640449438202,0.8159,blood_glucose_level <= 159.00,,,,,,,,,,,
604,0,0,1,0.2946,HbA1c_level <= 4.80,,,,,,,,,,,
605,0,0,0.98,0.5029,age <= 42.00,,,,,,,,,,,
606,0,0,1,0.2979,HbA1c_level <= 4.80,,,,,,,,,,,
607,0,0,1,0.8098,blood_glucose_level <= 159.00,,,,,,,,,,,
608,0,0,1,0.3002,HbA1c_level <= 4.80,,,,,,,,,,,
609,0,0,0.9950248756218906,0.7877,HbA1c_level <= 6.20,,,,,,,,,,,
610,0,0,0.9864864864864865,0.5116,blood_glucose_level <= 140.00,,,,,,,,,,,
611,0,0,0.9957446808510638,0.3047,HbA1c_level <= 4.80,,,,,,,,,,,
612,0,0,1,0.5118,blood_glucose_level <= 140.00,,,,,,,,,,,
613,0,0,1,0.2911,blood_glucose_level <= 100.00,,,,,,,,,,,
614,0,0,1,0.3062,HbA1c_level <= 4.80,,,,,,,,,,,
615,0,0,1,0.2963,blood_glucose_level <= 100.00,,,,,,,,,,,
616,0,0,0.9935897435897436,0.5374,HbA1c_level <= 5.80,,,,,,,,,,,
617,0,0,0.9920634920634921,0.5384,HbA1c_level <= 5.80,,,,,,,,,,,
618,0,0,0.9921875,0.8193,blood_glucose_level <= 159.00,,,,,,,,,,,
619,0,0,1,0.8127,blood_glucose_level <= 159.00,,,,,,,,,,,
620,0,0,0.9900497512437811,0.7467,bmi <= 29.52,,,,,,,,,,,
621,0,0,0.989010989010989,0.8158,blood_glucose_level <= 159.00,,,,,,,,,,,
622,0,0,0.9842105263157894,0.8184,blood_glucose_level <= 159.00,,,,,,,,,,,
623,0,0,1,0.306,HbA1c_level <= 4.80,,,,,,,,,,,
624,0,1,0.8457300275482094,0.0005,HbA1c_level > 6.20,blood_glucose_level > 159.00,age > 59.00,hypertension = 1.00,bmi > 23.52,smoking_history = 3.00,gender = 1.00,gender = 1.00,,,,
625,0,0,0.9934640522875817,0.5114,blood_glucose_level <= 140.00,,,,,,,,,,,
626,1,0,0.9883268482490273,0.5407,HbA1c_level <= 5.80,,,,,,,,,,,
627,0,0,0.9893617021276596,0.8154,blood_glucose_level <= 159.00,,,,,,,,,,,
628,0,0,0.9817073170731707,0.6699,bmi <= 27.32,,,,,,,,,,,
629,1,0,0.9818181818181818,0.6592,bmi <= 27.32,,,,,,,,,,,
630,0,0,0.9944444444444445,0.7923,HbA1c_level <= 6.20,,,,,,,,,,,
631,0,0,1,0.3068,HbA1c_level <= 4.80,,,,,,,,,,,
632,0,0,0.9935897435897436,0.5047,age <= 42.00,,,,,,,,,,,
633,0,0,0.9923664122137404,0.2697,blood_glucose_level <= 100.00,,,,,,,,,,,
634,0,0,1,0.5098,blood_glucose_level <= 140.00,,,,,,,,,,,
635,0,0,0.9921875,0.2564,age <= 23.00,,,,,,,,,,,
636,0,0,0.9867549668874173,0.5004,age <= 42.00,,,,,,,,,,,
637,1,1,0.6056451612903225,0.0034,blood_glucose_level > 159.00,HbA1c_level > 6.20,age > 42.00,bmi > 29.52,smoking_history = 3.00,,,,,,,
638,1,1,0.512542372881356,0.003,HbA1c_level > 6.20,blood_glucose_level > 159.00,bmi > 29.52,age > 23.00,smoking_history = 3.00,smoking_history = 3.00,,,,,,
639,0,0,1,0.3052,HbA1c_level <= 4.80,,,,,,,,,,,
640,0,0,0.9782608695652174,0.792,HbA1c_level <= 6.20,,,,,,,,,,,
641,0,0,1,0.8106,blood_glucose_level <= 159.00,,,,,,,,,,,
